topic, metric, value, alpha, gamma, eta, inference, dataset
89,pmi,185.362,1.00E-05,1.00E-05,0.000759,crs,nips
90,pmi,127.807,1.00E-05,1.00E-05,0.000759,crs,nips
91,pmi,99.9857,1.00E-05,1.00E-05,0.000759,crs,nips
92,pmi,89.9021,1.00E-05,1.00E-05,0.000759,crs,nips
93,pmi,42.0628,1.00E-05,1.00E-05,0.000759,crs,nips
94,pmi,117.935,1.00E-05,1.00E-05,0.000759,crs,nips
95,pmi,81.0415,1.00E-05,1.00E-05,0.000759,crs,nips
96,pmi,95.7822,1.00E-05,1.00E-05,0.000759,crs,nips
97,pmi,89.406,1.00E-05,1.00E-05,0.000759,crs,nips
98,pmi,214.469,1.00E-05,1.00E-05,0.000759,crs,nips
0,pmi,108.077,1.00E-05,1.00E-05,0.000759,null,nips
1,pmi,77.9865,1.00E-05,1.00E-05,0.000759,null,nips
2,pmi,146.351,1.00E-05,1.00E-05,0.000759,null,nips
3,pmi,113.201,1.00E-05,1.00E-05,0.000759,null,nips
4,pmi,54.0947,1.00E-05,1.00E-05,0.000759,null,nips
5,pmi,180.673,1.00E-05,1.00E-05,0.000759,null,nips
6,pmi,298.342,1.00E-05,1.00E-05,0.000759,null,nips
7,pmi,52.0421,1.00E-05,1.00E-05,0.000759,null,nips
8,pmi,58.5944,1.00E-05,1.00E-05,0.000759,null,nips
9,pmi,139.167,1.00E-05,1.00E-05,0.000759,null,nips
10,pmi,89.9834,1.00E-05,1.00E-05,0.000759,null,nips
11,pmi,206.512,1.00E-05,1.00E-05,0.000759,null,nips
12,pmi,58.9346,1.00E-05,1.00E-05,0.000759,null,nips
13,pmi,41.8024,1.00E-05,1.00E-05,0.000759,null,nips
14,pmi,55.5109,1.00E-05,1.00E-05,0.000759,null,nips
15,pmi,58.2041,1.00E-05,1.00E-05,0.000759,null,nips
16,pmi,56.3346,1.00E-05,1.00E-05,0.000759,null,nips
17,pmi,74.5135,1.00E-05,1.00E-05,0.000759,null,nips
18,pmi,67.5649,1.00E-05,1.00E-05,0.000759,null,nips
19,pmi,91.7226,1.00E-05,1.00E-05,0.000759,null,nips
20,pmi,32.5487,1.00E-05,1.00E-05,0.000759,null,nips
21,pmi,40.8512,1.00E-05,1.00E-05,0.000759,null,nips
22,pmi,63.1845,1.00E-05,1.00E-05,0.000759,null,nips
23,pmi,100.774,1.00E-05,1.00E-05,0.000759,null,nips
24,pmi,75.8913,1.00E-05,1.00E-05,0.000759,null,nips
25,pmi,73.3307,1.00E-05,1.00E-05,0.000759,null,nips
26,pmi,81.1894,1.00E-05,1.00E-05,0.000759,null,nips
27,pmi,52.0118,1.00E-05,1.00E-05,0.000759,null,nips
28,pmi,61.9965,1.00E-05,1.00E-05,0.000759,null,nips
29,pmi,55.4862,1.00E-05,1.00E-05,0.000759,null,nips
30,pmi,56.3855,1.00E-05,1.00E-05,0.000759,null,nips
31,pmi,57.9032,1.00E-05,1.00E-05,0.000759,null,nips
32,pmi,40.78,1.00E-05,1.00E-05,0.000759,null,nips
33,pmi,91.8995,1.00E-05,1.00E-05,0.000759,null,nips
34,pmi,78.5323,1.00E-05,1.00E-05,0.000759,null,nips
35,pmi,105.56,1.00E-05,1.00E-05,0.000759,null,nips
36,pmi,105.257,1.00E-05,1.00E-05,0.000759,null,nips
37,pmi,138.766,1.00E-05,1.00E-05,0.000759,null,nips
38,pmi,138.18,1.00E-05,1.00E-05,0.000759,null,nips
39,pmi,94.4378,1.00E-05,1.00E-05,0.000759,null,nips
40,pmi,281.308,1.00E-05,1.00E-05,0.000759,null,nips
41,pmi,92.3377,1.00E-05,1.00E-05,0.000759,null,nips
42,pmi,84.5875,1.00E-05,1.00E-05,0.000759,null,nips
43,pmi,94.4584,1.00E-05,1.00E-05,0.000759,null,nips
44,pmi,112.661,1.00E-05,1.00E-05,0.000759,null,nips
45,pmi,131.442,1.00E-05,1.00E-05,0.000759,null,nips
46,pmi,32.5564,1.00E-05,1.00E-05,0.000759,null,nips
47,pmi,131.813,1.00E-05,1.00E-05,0.000759,null,nips
48,pmi,80.9318,1.00E-05,1.00E-05,0.000759,null,nips
49,pmi,94.5472,1.00E-05,1.00E-05,0.000759,null,nips
50,pmi,52.5183,1.00E-05,1.00E-05,0.000759,null,nips
51,pmi,96.6991,1.00E-05,1.00E-05,0.000759,null,nips
52,pmi,97.1243,1.00E-05,1.00E-05,0.000759,null,nips
53,pmi,157.566,1.00E-05,1.00E-05,0.000759,null,nips
54,pmi,164.59,1.00E-05,1.00E-05,0.000759,null,nips
55,pmi,56.7703,1.00E-05,1.00E-05,0.000759,null,nips
56,pmi,53.7684,1.00E-05,1.00E-05,0.000759,null,nips
57,pmi,52.4001,1.00E-05,1.00E-05,0.000759,null,nips
58,pmi,91.2559,1.00E-05,1.00E-05,0.000759,null,nips
59,pmi,261.263,1.00E-05,1.00E-05,0.000759,null,nips
60,pmi,66.7149,1.00E-05,1.00E-05,0.000759,null,nips
61,pmi,144.271,1.00E-05,1.00E-05,0.000759,null,nips
62,pmi,175.787,1.00E-05,1.00E-05,0.000759,null,nips
63,pmi,34.7657,1.00E-05,1.00E-05,0.000759,null,nips
64,pmi,45.3159,1.00E-05,1.00E-05,0.000759,null,nips
65,pmi,86.5861,1.00E-05,1.00E-05,0.000759,null,nips
66,pmi,103.438,1.00E-05,1.00E-05,0.000759,null,nips
67,pmi,70.2718,1.00E-05,1.00E-05,0.000759,null,nips
68,pmi,133.198,1.00E-05,1.00E-05,0.000759,null,nips
69,pmi,274.832,1.00E-05,1.00E-05,0.000759,null,nips
70,pmi,293.087,1.00E-05,1.00E-05,0.000759,null,nips
71,pmi,54.9006,1.00E-05,1.00E-05,0.000759,null,nips
72,pmi,51.7163,1.00E-05,1.00E-05,0.000759,null,nips
73,pmi,54.7295,1.00E-05,1.00E-05,0.000759,null,nips
74,pmi,308.137,1.00E-05,1.00E-05,0.000759,null,nips
75,pmi,72.7499,1.00E-05,1.00E-05,0.000759,null,nips
76,pmi,134.948,1.00E-05,1.00E-05,0.000759,null,nips
77,pmi,61.2545,1.00E-05,1.00E-05,0.000759,null,nips
78,pmi,87.9823,1.00E-05,1.00E-05,0.000759,null,nips
79,pmi,56.5653,1.00E-05,1.00E-05,0.000759,null,nips
80,pmi,78.1518,1.00E-05,1.00E-05,0.000759,null,nips
81,pmi,51.7626,1.00E-05,1.00E-05,0.000759,null,nips
82,pmi,73.5576,1.00E-05,1.00E-05,0.000759,null,nips
83,pmi,94.1243,1.00E-05,1.00E-05,0.000759,null,nips
84,pmi,115.542,1.00E-05,1.00E-05,0.000759,null,nips
85,pmi,176.127,1.00E-05,1.00E-05,0.000759,null,nips
86,pmi,101.859,1.00E-05,1.00E-05,0.000759,null,nips
87,pmi,92.8268,1.00E-05,1.00E-05,0.000759,null,nips
88,pmi,146.974,1.00E-05,1.00E-05,0.000759,null,nips
89,pmi,89.406,1.00E-05,1.00E-05,0.000759,null,nips
90,pmi,69.5177,1.00E-05,1.00E-05,0.000759,null,nips
91,pmi,47.3078,1.00E-05,1.00E-05,0.000759,null,nips
92,pmi,61.65,1.00E-05,1.00E-05,0.000759,null,nips
93,pmi,42.1023,1.00E-05,1.00E-05,0.000759,null,nips
94,pmi,56.2884,1.00E-05,1.00E-05,0.000759,null,nips
95,pmi,44.6884,1.00E-05,1.00E-05,0.000759,null,nips
96,pmi,74.1892,1.00E-05,1.00E-05,0.000759,null,nips
97,pmi,44.4482,1.00E-05,1.00E-05,0.000759,null,nips
98,pmi,73.4389,1.00E-05,1.00E-05,0.000759,null,nips
99,pmi,58.5376,1.00E-05,1.00E-05,0.000759,null,nips
100,pmi,60.3379,1.00E-05,1.00E-05,0.000759,null,nips
101,pmi,100.797,1.00E-05,1.00E-05,0.000759,null,nips
0,pmi,108.077,1.00E-05,1.00E-05,0.000759,rand,nips
1,pmi,77.9865,1.00E-05,1.00E-05,0.000759,rand,nips
2,pmi,146.351,1.00E-05,1.00E-05,0.000759,rand,nips
3,pmi,97.9117,1.00E-05,1.00E-05,0.000759,rand,nips
4,pmi,66.8238,1.00E-05,1.00E-05,0.000759,rand,nips
5,pmi,41.8024,1.00E-05,1.00E-05,0.000759,rand,nips
6,pmi,180.673,1.00E-05,1.00E-05,0.000759,rand,nips
7,pmi,298.342,1.00E-05,1.00E-05,0.000759,rand,nips
8,pmi,53.3367,1.00E-05,1.00E-05,0.000759,rand,nips
9,pmi,58.5944,1.00E-05,1.00E-05,0.000759,rand,nips
10,pmi,139.167,1.00E-05,1.00E-05,0.000759,rand,nips
11,pmi,89.9834,1.00E-05,1.00E-05,0.000759,rand,nips
12,pmi,285.63,1.00E-05,1.00E-05,0.000759,rand,nips
13,pmi,54.0043,1.00E-05,1.00E-05,0.000759,rand,nips
14,pmi,58.2041,1.00E-05,1.00E-05,0.000759,rand,nips
15,pmi,56.3346,1.00E-05,1.00E-05,0.000759,rand,nips
16,pmi,109.904,1.00E-05,1.00E-05,0.000759,rand,nips
17,pmi,67.5649,1.00E-05,1.00E-05,0.000759,rand,nips
18,pmi,148.652,1.00E-05,1.00E-05,0.000759,rand,nips
19,pmi,32.5487,1.00E-05,1.00E-05,0.000759,rand,nips
20,pmi,40.8512,1.00E-05,1.00E-05,0.000759,rand,nips
21,pmi,91.6775,1.00E-05,1.00E-05,0.000759,rand,nips
22,pmi,100.774,1.00E-05,1.00E-05,0.000759,rand,nips
23,pmi,77.5681,1.00E-05,1.00E-05,0.000759,rand,nips
24,pmi,63.8722,1.00E-05,1.00E-05,0.000759,rand,nips
25,pmi,80.3168,1.00E-05,1.00E-05,0.000759,rand,nips
26,pmi,52.0118,1.00E-05,1.00E-05,0.000759,rand,nips
27,pmi,66.2069,1.00E-05,1.00E-05,0.000759,rand,nips
28,pmi,60.1326,1.00E-05,1.00E-05,0.000759,rand,nips
29,pmi,51.7377,1.00E-05,1.00E-05,0.000759,rand,nips
30,pmi,57.9032,1.00E-05,1.00E-05,0.000759,rand,nips
31,pmi,40.78,1.00E-05,1.00E-05,0.000759,rand,nips
32,pmi,81.8252,1.00E-05,1.00E-05,0.000759,rand,nips
33,pmi,72.0259,1.00E-05,1.00E-05,0.000759,rand,nips
34,pmi,152.541,1.00E-05,1.00E-05,0.000759,rand,nips
35,pmi,105.257,1.00E-05,1.00E-05,0.000759,rand,nips
36,pmi,136.786,1.00E-05,1.00E-05,0.000759,rand,nips
37,pmi,92.439,1.00E-05,1.00E-05,0.000759,rand,nips
38,pmi,59.9747,1.00E-05,1.00E-05,0.000759,rand,nips
39,pmi,266.294,1.00E-05,1.00E-05,0.000759,rand,nips
40,pmi,127.807,1.00E-05,1.00E-05,0.000759,rand,nips
41,pmi,84.5875,1.00E-05,1.00E-05,0.000759,rand,nips
42,pmi,115.542,1.00E-05,1.00E-05,0.000759,rand,nips
43,pmi,93.0383,1.00E-05,1.00E-05,0.000759,rand,nips
44,pmi,103.284,1.00E-05,1.00E-05,0.000759,rand,nips
45,pmi,200.197,1.00E-05,1.00E-05,0.000759,rand,nips
46,pmi,84.312,1.00E-05,1.00E-05,0.000759,rand,nips
47,pmi,131.813,1.00E-05,1.00E-05,0.000759,rand,nips
48,pmi,51.7296,1.00E-05,1.00E-05,0.000759,rand,nips
49,pmi,94.5472,1.00E-05,1.00E-05,0.000759,rand,nips
50,pmi,52.5183,1.00E-05,1.00E-05,0.000759,rand,nips
51,pmi,96.6991,1.00E-05,1.00E-05,0.000759,rand,nips
52,pmi,88.5417,1.00E-05,1.00E-05,0.000759,rand,nips
53,pmi,147.305,1.00E-05,1.00E-05,0.000759,rand,nips
54,pmi,164.59,1.00E-05,1.00E-05,0.000759,rand,nips
55,pmi,68.742,1.00E-05,1.00E-05,0.000759,rand,nips
56,pmi,53.7684,1.00E-05,1.00E-05,0.000759,rand,nips
57,pmi,47.8295,1.00E-05,1.00E-05,0.000759,rand,nips
58,pmi,58.7718,1.00E-05,1.00E-05,0.000759,rand,nips
59,pmi,261.263,1.00E-05,1.00E-05,0.000759,rand,nips
60,pmi,144.271,1.00E-05,1.00E-05,0.000759,rand,nips
61,pmi,166.062,1.00E-05,1.00E-05,0.000759,rand,nips
62,pmi,34.8663,1.00E-05,1.00E-05,0.000759,rand,nips
63,pmi,45.3159,1.00E-05,1.00E-05,0.000759,rand,nips
64,pmi,86.5861,1.00E-05,1.00E-05,0.000759,rand,nips
65,pmi,70.2718,1.00E-05,1.00E-05,0.000759,rand,nips
66,pmi,183.458,1.00E-05,1.00E-05,0.000759,rand,nips
67,pmi,274.832,1.00E-05,1.00E-05,0.000759,rand,nips
68,pmi,293.087,1.00E-05,1.00E-05,0.000759,rand,nips
69,pmi,127.588,1.00E-05,1.00E-05,0.000759,rand,nips
70,pmi,160.985,1.00E-05,1.00E-05,0.000759,rand,nips
71,pmi,51.7163,1.00E-05,1.00E-05,0.000759,rand,nips
72,pmi,54.7295,1.00E-05,1.00E-05,0.000759,rand,nips
73,pmi,72.7499,1.00E-05,1.00E-05,0.000759,rand,nips
74,pmi,82.5643,1.00E-05,1.00E-05,0.000759,rand,nips
75,pmi,308.137,1.00E-05,1.00E-05,0.000759,rand,nips
76,pmi,87.9823,1.00E-05,1.00E-05,0.000759,rand,nips
77,pmi,185.362,1.00E-05,1.00E-05,0.000759,rand,nips
78,pmi,82.6056,1.00E-05,1.00E-05,0.000759,rand,nips
79,pmi,131.387,1.00E-05,1.00E-05,0.000759,rand,nips
80,pmi,130.936,1.00E-05,1.00E-05,0.000759,rand,nips
81,pmi,52.4235,1.00E-05,1.00E-05,0.000759,rand,nips
82,pmi,103.438,1.00E-05,1.00E-05,0.000759,rand,nips
83,pmi,42.0628,1.00E-05,1.00E-05,0.000759,rand,nips
84,pmi,73.3851,1.00E-05,1.00E-05,0.000759,rand,nips
85,pmi,67.1874,1.00E-05,1.00E-05,0.000759,rand,nips
86,pmi,61.65,1.00E-05,1.00E-05,0.000759,rand,nips
87,pmi,44.4482,1.00E-05,1.00E-05,0.000759,rand,nips
88,pmi,54.9006,1.00E-05,1.00E-05,0.000759,rand,nips
89,pmi,71.5837,1.00E-05,1.00E-05,0.000759,rand,nips
90,pmi,94.5265,1.00E-05,1.00E-05,0.000759,rand,nips
91,pmi,30.1456,1.00E-05,1.00E-05,0.000759,rand,nips
92,pmi,92.4441,1.00E-05,1.00E-05,0.000759,rand,nips
93,pmi,56.7405,1.00E-05,1.00E-05,0.000759,rand,nips
94,pmi,51.7626,1.00E-05,1.00E-05,0.000759,rand,nips
95,pmi,146.974,1.00E-05,1.00E-05,0.000759,rand,nips
96,pmi,114.606,1.00E-05,1.00E-05,0.000759,rand,nips
97,pmi,74.1892,1.00E-05,1.00E-05,0.000759,rand,nips
98,pmi,59.8463,1.00E-05,1.00E-05,0.000759,rand,nips
99,pmi,176.127,1.00E-05,1.00E-05,0.000759,rand,nips
100,pmi,89.406,1.00E-05,1.00E-05,0.000759,rand,nips
101,pmi,87.2875,1.00E-05,1.00E-05,0.000759,rand,nips
102,pmi,205.65,1.00E-05,1.00E-05,0.000759,rand,nips
0,pmi,90.6085,1.00E-05,1.00E-05,0.000759,rgs,nips
1,pmi,50.6191,1.00E-05,1.00E-05,0.000759,rgs,nips
2,pmi,144.074,1.00E-05,1.00E-05,0.000759,rgs,nips
3,pmi,227.174,1.00E-05,1.00E-05,0.000759,rgs,nips
4,pmi,59.1786,1.00E-05,1.00E-05,0.000759,rgs,nips
5,pmi,175.706,1.00E-05,1.00E-05,0.000759,rgs,nips
6,pmi,298.342,1.00E-05,1.00E-05,0.000759,rgs,nips
7,pmi,53.3367,1.00E-05,1.00E-05,0.000759,rgs,nips
8,pmi,41.9693,1.00E-05,1.00E-05,0.000759,rgs,nips
9,pmi,139.167,1.00E-05,1.00E-05,0.000759,rgs,nips
10,pmi,99.1535,1.00E-05,1.00E-05,0.000759,rgs,nips
11,pmi,207.94,1.00E-05,1.00E-05,0.000759,rgs,nips
12,pmi,41.8024,1.00E-05,1.00E-05,0.000759,rgs,nips
13,pmi,62.4424,1.00E-05,1.00E-05,0.000759,rgs,nips
14,pmi,49.4373,1.00E-05,1.00E-05,0.000759,rgs,nips
15,pmi,96.6148,1.00E-05,1.00E-05,0.000759,rgs,nips
16,pmi,80.7394,1.00E-05,1.00E-05,0.000759,rgs,nips
17,pmi,94.1028,1.00E-05,1.00E-05,0.000759,rgs,nips
18,pmi,67.5685,1.00E-05,1.00E-05,0.000759,rgs,nips
19,pmi,32.8262,1.00E-05,1.00E-05,0.000759,rgs,nips
20,pmi,39.1835,1.00E-05,1.00E-05,0.000759,rgs,nips
21,pmi,53.6769,1.00E-05,1.00E-05,0.000759,rgs,nips
22,pmi,100.774,1.00E-05,1.00E-05,0.000759,rgs,nips
23,pmi,46.1941,1.00E-05,1.00E-05,0.000759,rgs,nips
24,pmi,63.8722,1.00E-05,1.00E-05,0.000759,rgs,nips
25,pmi,80.3168,1.00E-05,1.00E-05,0.000759,rgs,nips
26,pmi,56.3694,1.00E-05,1.00E-05,0.000759,rgs,nips
27,pmi,61.9965,1.00E-05,1.00E-05,0.000759,rgs,nips
28,pmi,58.5874,1.00E-05,1.00E-05,0.000759,rgs,nips
29,pmi,51.7377,1.00E-05,1.00E-05,0.000759,rgs,nips
30,pmi,57.9032,1.00E-05,1.00E-05,0.000759,rgs,nips
31,pmi,40.78,1.00E-05,1.00E-05,0.000759,rgs,nips
32,pmi,81.8252,1.00E-05,1.00E-05,0.000759,rgs,nips
33,pmi,85.8346,1.00E-05,1.00E-05,0.000759,rgs,nips
34,pmi,152.541,1.00E-05,1.00E-05,0.000759,rgs,nips
35,pmi,105.257,1.00E-05,1.00E-05,0.000759,rgs,nips
36,pmi,143.691,1.00E-05,1.00E-05,0.000759,rgs,nips
37,pmi,124.092,1.00E-05,1.00E-05,0.000759,rgs,nips
38,pmi,266.294,1.00E-05,1.00E-05,0.000759,rgs,nips
39,pmi,127.807,1.00E-05,1.00E-05,0.000759,rgs,nips
40,pmi,60.4289,1.00E-05,1.00E-05,0.000759,rgs,nips
41,pmi,115.542,1.00E-05,1.00E-05,0.000759,rgs,nips
42,pmi,93.0383,1.00E-05,1.00E-05,0.000759,rgs,nips
43,pmi,103.284,1.00E-05,1.00E-05,0.000759,rgs,nips
44,pmi,200.197,1.00E-05,1.00E-05,0.000759,rgs,nips
45,pmi,46.0194,1.00E-05,1.00E-05,0.000759,rgs,nips
46,pmi,131.813,1.00E-05,1.00E-05,0.000759,rgs,nips
47,pmi,52.5183,1.00E-05,1.00E-05,0.000759,rgs,nips
48,pmi,141.471,1.00E-05,1.00E-05,0.000759,rgs,nips
49,pmi,64.8738,1.00E-05,1.00E-05,0.000759,rgs,nips
50,pmi,164.59,1.00E-05,1.00E-05,0.000759,rgs,nips
51,pmi,68.742,1.00E-05,1.00E-05,0.000759,rgs,nips
52,pmi,56.7347,1.00E-05,1.00E-05,0.000759,rgs,nips
53,pmi,58.7718,1.00E-05,1.00E-05,0.000759,rgs,nips
54,pmi,141.578,1.00E-05,1.00E-05,0.000759,rgs,nips
55,pmi,144.271,1.00E-05,1.00E-05,0.000759,rgs,nips
56,pmi,57.721,1.00E-05,1.00E-05,0.000759,rgs,nips
57,pmi,31.2922,1.00E-05,1.00E-05,0.000759,rgs,nips
58,pmi,66.529,1.00E-05,1.00E-05,0.000759,rgs,nips
59,pmi,70.2718,1.00E-05,1.00E-05,0.000759,rgs,nips
60,pmi,120.138,1.00E-05,1.00E-05,0.000759,rgs,nips
61,pmi,274.832,1.00E-05,1.00E-05,0.000759,rgs,nips
62,pmi,218.092,1.00E-05,1.00E-05,0.000759,rgs,nips
63,pmi,124.699,1.00E-05,1.00E-05,0.000759,rgs,nips
64,pmi,54.9006,1.00E-05,1.00E-05,0.000759,rgs,nips
65,pmi,51.7163,1.00E-05,1.00E-05,0.000759,rgs,nips
66,pmi,54.7295,1.00E-05,1.00E-05,0.000759,rgs,nips
67,pmi,72.7499,1.00E-05,1.00E-05,0.000759,rgs,nips
68,pmi,143.046,1.00E-05,1.00E-05,0.000759,rgs,nips
69,pmi,84.667,1.00E-05,1.00E-05,0.000759,rgs,nips
70,pmi,66.3036,1.00E-05,1.00E-05,0.000759,rgs,nips
71,pmi,74.7901,1.00E-05,1.00E-05,0.000759,rgs,nips
72,pmi,147.57,1.00E-05,1.00E-05,0.000759,rgs,nips
73,pmi,261.263,1.00E-05,1.00E-05,0.000759,rgs,nips
74,pmi,145.244,1.00E-05,1.00E-05,0.000759,rgs,nips
75,pmi,28.3064,1.00E-05,1.00E-05,0.000759,rgs,nips
76,pmi,211.381,1.00E-05,1.00E-05,0.000759,rgs,nips
77,pmi,53.5542,1.00E-05,1.00E-05,0.000759,rgs,nips
78,pmi,89.9834,1.00E-05,1.00E-05,0.000759,rgs,nips
79,pmi,78.5336,1.00E-05,1.00E-05,0.000759,rgs,nips
80,pmi,59.0116,1.00E-05,1.00E-05,0.000759,rgs,nips
81,pmi,49.7479,1.00E-05,1.00E-05,0.000759,rgs,nips
82,pmi,24.553,1.00E-05,1.00E-05,0.000759,rgs,nips
83,pmi,63.2828,1.00E-05,1.00E-05,0.000759,rgs,nips
84,pmi,143.696,1.00E-05,1.00E-05,0.000759,rgs,nips
85,pmi,289.542,1.00E-05,1.00E-05,0.000759,rgs,nips
86,pmi,106.977,1.00E-05,1.00E-05,0.000759,rgs,nips
87,pmi,111.019,1.00E-05,1.00E-05,0.000759,rgs,nips
88,pmi,173.59,1.00E-05,1.00E-05,0.000759,rgs,nips
89,pmi,86.5861,1.00E-05,1.00E-05,0.000759,rgs,nips
90,pmi,53.845,1.00E-05,1.00E-05,0.000759,rgs,nips
91,pmi,53.7684,1.00E-05,1.00E-05,0.000759,rgs,nips
92,pmi,41.3167,1.00E-05,1.00E-05,0.000759,rgs,nips
93,pmi,146.974,1.00E-05,1.00E-05,0.000759,rgs,nips
94,pmi,195.916,1.00E-05,1.00E-05,0.000759,rgs,nips
95,pmi,43.6622,1.00E-05,1.00E-05,0.000759,rgs,nips
96,pmi,96.224,1.00E-05,1.00E-05,0.000759,rgs,nips
97,pmi,75.1579,1.00E-05,1.00E-05,0.000759,rgs,nips
98,pmi,78.756,1.00E-05,1.00E-05,0.000759,rgs,nips
99,pmi,47.9169,1.00E-05,1.00E-05,0.000759,rgs,nips
100,pmi,155.92,1.00E-05,1.00E-05,0.000759,rgs,nips
101,pmi,206.294,1.00E-05,1.00E-05,0.000759,rgs,nips
102,pmi,38.2812,1.00E-05,1.00E-05,0.000759,rgs,nips
103,pmi,150.53,1.00E-05,1.00E-05,0.000759,rgs,nips
104,pmi,88.4807,1.00E-05,1.00E-05,0.000759,rgs,nips
105,pmi,102.017,1.00E-05,1.00E-05,0.000759,rgs,nips
106,pmi,71.5059,1.00E-05,1.00E-05,0.000759,rgs,nips
107,pmi,77.3828,1.00E-05,1.00E-05,0.000759,rgs,nips
108,pmi,66.7867,1.00E-05,1.00E-05,0.000759,rgs,nips
109,pmi,68.3149,1.00E-05,1.00E-05,0.000759,rgs,nips
110,pmi,62.9098,1.00E-05,1.00E-05,0.000759,rgs,nips
111,pmi,67.2772,1.00E-05,1.00E-05,0.000759,rgs,nips
112,pmi,101.403,1.00E-05,1.00E-05,0.000759,rgs,nips
113,pmi,139.227,1.00E-05,1.00E-05,0.000759,rgs,nips
114,pmi,73.4389,1.00E-05,1.00E-05,0.000759,rgs,nips
115,pmi,47.4501,1.00E-05,1.00E-05,0.000759,rgs,nips
116,pmi,86.617,1.00E-05,1.00E-05,0.000759,rgs,nips
117,pmi,93.5404,1.00E-05,1.00E-05,0.000759,rgs,nips
118,pmi,71.5837,1.00E-05,1.00E-05,0.000759,rgs,nips
119,pmi,96.932,1.00E-05,1.00E-05,0.000759,rgs,nips
120,pmi,59.6526,1.00E-05,1.00E-05,0.000759,rgs,nips
121,pmi,43.9255,1.00E-05,1.00E-05,0.000759,rgs,nips
122,pmi,86.2813,1.00E-05,1.00E-05,0.000759,rgs,nips
123,pmi,103.438,1.00E-05,1.00E-05,0.000759,rgs,nips
0,pmi,72.8415,1.00E-05,1.00E-05,0.000759,sa,nips
1,pmi,82.4655,1.00E-05,1.00E-05,0.000759,sa,nips
2,pmi,172.099,1.00E-05,1.00E-05,0.000759,sa,nips
3,pmi,57.9066,1.00E-05,1.00E-05,0.000759,sa,nips
4,pmi,180.673,1.00E-05,1.00E-05,0.000759,sa,nips
5,pmi,298.342,1.00E-05,1.00E-05,0.000759,sa,nips
6,pmi,53.3367,1.00E-05,1.00E-05,0.000759,sa,nips
7,pmi,41.9693,1.00E-05,1.00E-05,0.000759,sa,nips
8,pmi,139.167,1.00E-05,1.00E-05,0.000759,sa,nips
9,pmi,76.8739,1.00E-05,1.00E-05,0.000759,sa,nips
10,pmi,207.94,1.00E-05,1.00E-05,0.000759,sa,nips
11,pmi,41.8024,1.00E-05,1.00E-05,0.000759,sa,nips
12,pmi,62.8384,1.00E-05,1.00E-05,0.000759,sa,nips
13,pmi,49.4373,1.00E-05,1.00E-05,0.000759,sa,nips
14,pmi,126.855,1.00E-05,1.00E-05,0.000759,sa,nips
15,pmi,109.904,1.00E-05,1.00E-05,0.000759,sa,nips
16,pmi,67.5649,1.00E-05,1.00E-05,0.000759,sa,nips
17,pmi,59.6776,1.00E-05,1.00E-05,0.000759,sa,nips
18,pmi,32.0375,1.00E-05,1.00E-05,0.000759,sa,nips
19,pmi,40.8512,1.00E-05,1.00E-05,0.000759,sa,nips
20,pmi,91.6775,1.00E-05,1.00E-05,0.000759,sa,nips
21,pmi,100.774,1.00E-05,1.00E-05,0.000759,sa,nips
22,pmi,94.5528,1.00E-05,1.00E-05,0.000759,sa,nips
23,pmi,63.8722,1.00E-05,1.00E-05,0.000759,sa,nips
24,pmi,127.495,1.00E-05,1.00E-05,0.000759,sa,nips
25,pmi,48.1032,1.00E-05,1.00E-05,0.000759,sa,nips
26,pmi,61.9965,1.00E-05,1.00E-05,0.000759,sa,nips
27,pmi,60.1326,1.00E-05,1.00E-05,0.000759,sa,nips
28,pmi,91.4605,1.00E-05,1.00E-05,0.000759,sa,nips
29,pmi,57.9032,1.00E-05,1.00E-05,0.000759,sa,nips
30,pmi,40.78,1.00E-05,1.00E-05,0.000759,sa,nips
31,pmi,81.8252,1.00E-05,1.00E-05,0.000759,sa,nips
32,pmi,85.8346,1.00E-05,1.00E-05,0.000759,sa,nips
33,pmi,105.56,1.00E-05,1.00E-05,0.000759,sa,nips
34,pmi,105.257,1.00E-05,1.00E-05,0.000759,sa,nips
35,pmi,136.786,1.00E-05,1.00E-05,0.000759,sa,nips
36,pmi,138.18,1.00E-05,1.00E-05,0.000759,sa,nips
37,pmi,52.5544,1.00E-05,1.00E-05,0.000759,sa,nips
38,pmi,266.294,1.00E-05,1.00E-05,0.000759,sa,nips
39,pmi,92.3377,1.00E-05,1.00E-05,0.000759,sa,nips
40,pmi,93.0383,1.00E-05,1.00E-05,0.000759,sa,nips
41,pmi,124.478,1.00E-05,1.00E-05,0.000759,sa,nips
42,pmi,200.197,1.00E-05,1.00E-05,0.000759,sa,nips
43,pmi,38.2538,1.00E-05,1.00E-05,0.000759,sa,nips
44,pmi,131.813,1.00E-05,1.00E-05,0.000759,sa,nips
45,pmi,96.224,1.00E-05,1.00E-05,0.000759,sa,nips
46,pmi,52.5183,1.00E-05,1.00E-05,0.000759,sa,nips
47,pmi,141.471,1.00E-05,1.00E-05,0.000759,sa,nips
48,pmi,95.3095,1.00E-05,1.00E-05,0.000759,sa,nips
49,pmi,160.246,1.00E-05,1.00E-05,0.000759,sa,nips
50,pmi,164.257,1.00E-05,1.00E-05,0.000759,sa,nips
51,pmi,68.742,1.00E-05,1.00E-05,0.000759,sa,nips
52,pmi,56.7347,1.00E-05,1.00E-05,0.000759,sa,nips
